Category,Team/All_Teams,Place,Player,Record,Year,Team,Opponent
Field Goals,99,16,1749,2,2017,18,4
Field Goals,99,17,220,2,2017,4,18
Field Goals,99,18,656,2,2017,10,4
Field Goals,99,19,1487,2,2017,13,20
Field Goals,99,20,518,2,2017,26,10
Field Goals,99,21,656,2,2017,10,13
Field Goals,99,22,220,2,2018,15,10
Field Goals,99,23,2813,2,2018,29,24
Field Goals,99,24,2815,2,2018,17,15
Field Goals,99,25,49,2,2018,16,28
Field Goals,99,26,2813,2,2018,29,26
Field Goals,99,27,1229,1,2017,31,20
Field Goals,99,28,508,1,2017,24,17
Field Goals,99,29,110,1,2017,3,2
Field Goals,99,30,220,1,2017,4,10
Field Goals,99,31,110,1,2017,3,13
Field Goals,99,32,656,1,2017,10,26
Field Goals,99,33,1487,1,2017,13,10
Field Goals,99,34,922,1,2018,22,8
Field Goals,99,35,49,1,2018,16,11
Field Goals,99,36,70,1,2018,24,29
Field Goals,99,37,3628,1,2018,28,13
Field Goals,99,38,1487,1,2018,13,28
Field Goals,99,39,518,1,2018,26,13
Field Goals,99,40,1487,1,2018,13,26
Key Run Blocks,99,0,95,6,2017,2,3
Key Run Blocks,99,1,57,6,2017,20,13
Key Run Blocks,99,2,750,6,2018,13,22
Key Run Blocks,99,3,750,6,2018,13,28
Key Run Blocks,99,4,324,5,2018,29,24
Key Run Blocks,99,5,1140,5,2018,13,28
Key Run Blocks,99,6,190,4,2017,3,6
Key Run Blocks,99,7,1315,4,2017,2,3
Key Run Blocks,99,8,47,4,2017,10,4
Key Run Blocks,99,9,811,4,2017,10,4
Key Run Blocks,99,10,47,4,2017,10,13
Key Run Blocks,99,11,1623,4,2018,15,10
Key Run Blocks,99,12,1748,4,2018,24,29
Key Run Blocks,99,13,3591,4,2018,15,17
Key Run Blocks,99,14,1015,4,2018,13,22
Key Run Blocks,99,15,927,4,2018,26,29
Key Run Blocks,99,16,1343,4,2018,13,26
Key Run Blocks,99,17,971,3,2017,18,4
Key Run Blocks,99,18,422,3,2017,3,6
Key Run Blocks,99,19,1062,3,2017,6,3
Key Run Blocks,99,20,795,3,2017,31,20
Key Run Blocks,99,21,317,3,2017,20,31
Key Run Blocks,99,22,587,3,2017,24,17
Key Run Blocks,99,23,422,3,2017,3,2
Key Run Blocks,99,24,614,3,2017,3,2
Key Run Blocks,99,25,452,3,2017,4,10
Key Run Blocks,99,26,489,3,2017,13,20
Key Run Blocks,99,27,562,3,2017,13,20
Key Run Blocks,99,28,750,3,2017,13,20
Key Run Blocks,99,29,1140,3,2017,13,20
Key Run Blocks,99,30,2678,3,2017,20,13
Key Run Blocks,99,31,184,3,2017,26,24
Key Run Blocks,99,32,1353,3,2017,24,26
Key Run Blocks,99,33,489,3,2017,13,10
Key Run Blocks,99,34,206,3,2017,10,13
Key Run Blocks,99,35,646,3,2018,22,8
Key Run Blocks,99,36,297,3,2018,11,16
Key Run Blocks,99,37,550,3,2018,11,16
Key Run Blocks,99,38,1542,3,2018,15,17
Key Run Blocks,99,39,809,3,2018,28,16
Key Run Blocks,99,40,1197,3,2018,28,16
Key Run Blocks,99,41,489,3,2018,13,22
Key Run Blocks,99,42,1140,3,2018,13,22
Key Run Blocks,99,43,447,3,2018,28,13
Key Run Blocks,99,44,1343,3,2018,13,28
Key Run Blocks,99,45,3474,3,2018,26,15
Key Run Blocks,99,46,452,2,2017,4,18
Key Run Blocks,99,47,646,2,2017,4,18
Key Run Blocks,99,48,837,2,2017,4,18
Key Run Blocks,99,49,78,2,2017,3,6
Key Run Blocks,99,50,614,2,2017,3,6
Key Run Blocks,99,51,1532,2,2017,6,3
Key Run Blocks,99,52,57,2,2017,20,31
Key Run Blocks,99,53,1070,2,2017,17,24
Key Run Blocks,99,54,1730,2,2017,17,24
Key Run Blocks,99,55,1011,2,2017,2,3
Key Run Blocks,99,56,1015,2,2017,2,3
Key Run Blocks,99,57,2060,2,2017,10,4
Key Run Blocks,99,58,62,2,2017,26,24
Key Run Blocks,99,59,1000,2,2017,26,24
Key Run Blocks,99,60,587,2,2017,24,26
Key Run Blocks,99,61,719,2,2017,24,26
Key Run Blocks,99,62,981,2,2017,24,26
Key Run Blocks,99,63,357,2,2017,13,3
Key Run Blocks,99,64,562,2,2017,13,3
Key Run Blocks,99,65,1140,2,2017,13,3
Key Run Blocks,99,66,1343,2,2017,13,3
Key Run Blocks,99,67,78,2,2017,3,13
Key Run Blocks,99,68,47,2,2017,10,26
Key Run Blocks,99,69,2726,2,2017,10,26
Key Run Blocks,99,70,1000,2,2017,26,10
Key Run Blocks,99,71,750,2,2017,13,10
Key Run Blocks,99,72,811,2,2017,10,13
Key Run Blocks,99,73,2726,2,2017,10,13
Key Run Blocks,99,74,425,2,2018,22,8
Key Run Blocks,99,75,1344,2,2018,8,22
Key Run Blocks,99,76,635,2,2018,15,10
Key Run Blocks,99,77,2664,2,2018,15,10
Key Run Blocks,99,78,3591,2,2018,15,10
Key Run Blocks,99,79,587,2,2018,10,15
Key Run Blocks,99,80,2726,2,2018,10,15
Key Run Blocks,99,81,812,2,2018,16,11
Key Run Blocks,99,82,2689,2,2018,16,11
Key Run Blocks,99,83,829,2,2018,11,16
Key Run Blocks,99,84,1098,2,2018,29,24
Key Run Blocks,99,85,719,2,2018,24,29
Key Run Blocks,99,86,186,2,2018,17,15
Key Run Blocks,99,87,1730,2,2018,17,15
Key Run Blocks,99,88,2653,2,2018,28,16
Key Run Blocks,99,89,967,2,2018,13,22
Key Run Blocks,99,90,152,2,2018,22,13
Key Run Blocks,99,91,256,2,2018,22,13
Key Run Blocks,99,92,324,2,2018,29,26
Key Run Blocks,99,93,3541,2,2018,29,26
Key Run Blocks,99,94,631,2,2018,28,13
Key Run Blocks,99,95,1000,2,2018,26,15
Key Run Blocks,99,96,1550,2,2018,26,15
Key Run Blocks,99,97,2765,2,2018,26,15
Key Run Blocks,99,98,238,2,2018,26,13
Key Run Blocks,99,99,489,2,2018,13,26
Key Run Opportunities,99,0,95,11,2017,2,3
Key Run Opportunities,99,1,78,10,2017,3,2
Key Run Opportunities,99,2,57,10,2017,20,13
Key Run Opportunities,99,3,184,10,2017,26,24
Key Run Opportunities,99,4,1000,10,2017,26,10
Key Run Opportunities,99,5,1623,10,2018,15,10
Key Run Opportunities,99,6,324,10,2018,29,24
Key Run Opportunities,99,7,190,9,2017,3,6
Key Run Opportunities,99,8,981,9,2017,24,17
Key Run Opportunities,99,9,1140,9,2017,13,20
Key Run Opportunities,99,10,47,9,2017,10,13
Key Run Opportunities,99,11,1036,9,2018,16,11
Key Run Opportunities,99,12,1542,9,2018,15,17
Key Run Opportunities,99,13,927,9,2018,26,29
Key Run Opportunities,99,14,1343,9,2018,13,28
Key Run Opportunities,99,15,81,8,2017,4,18
Key Run Opportunities,99,16,78,8,2017,3,6
Key Run Opportunities,99,17,2060,8,2017,10,13
Key Run Opportunities,99,18,1015,8,2018,13,22
Key Run Opportunities,99,19,410,8,2018,22,13
Key Run Opportunities,99,20,750,8,2018,13,28
Key Run Opportunities,99,21,750,8,2018,13,26
Key Run Opportunities,99,22,837,7,2017,4,18
Key Run Opportunities,99,23,1062,7,2017,6,3
Key Run Opportunities,99,24,795,7,2017,31,20
Key Run Opportunities,99,25,57,7,2017,20,31
Key Run Opportunities,99,26,719,7,2017,24,17
Key Run Opportunities,99,27,422,7,2017,3,2
Key Run Opportunities,99,28,47,7,2017,10,4
Key Run Opportunities,99,29,811,7,2017,10,4
Key Run Opportunities,99,30,981,7,2017,24,26
Key Run Opportunities,99,31,206,7,2017,10,13
Key Run Opportunities,99,32,646,7,2018,22,8
Key Run Opportunities,99,33,2726,7,2018,10,15
Key Run Opportunities,99,34,719,7,2018,24,29
Key Run Opportunities,99,35,186,7,2018,17,15
Key Run Opportunities,99,36,447,7,2018,28,16
Key Run Opportunities,99,37,809,7,2018,28,16
Key Run Opportunities,99,38,489,7,2018,13,22
Key Run Opportunities,99,39,750,7,2018,13,22
Key Run Opportunities,99,40,238,7,2018,26,15
Key Run Opportunities,99,41,927,7,2018,26,15
Key Run Opportunities,99,42,2765,7,2018,26,15
Key Run Opportunities,99,43,1343,7,2018,13,26
Key Run Opportunities,99,44,971,6,2017,18,4
Key Run Opportunities,99,45,317,6,2017,20,31
Key Run Opportunities,99,46,2678,6,2017,20,31
Key Run Opportunities,99,47,646,6,2017,4,10
Key Run Opportunities,99,48,489,6,2017,13,20
Key Run Opportunities,99,49,562,6,2017,13,20
Key Run Opportunities,99,50,2678,6,2017,20,13
Key Run Opportunities,99,51,665,6,2017,24,26
Key Run Opportunities,99,52,1343,6,2017,13,3
Key Run Opportunities,99,53,47,6,2017,10,26
Key Run Opportunities,99,54,425,6,2018,22,8
Key Run Opportunities,99,55,550,6,2018,11,16
Key Run Opportunities,99,56,1748,6,2018,24,29
Key Run Opportunities,99,57,1197,6,2018,28,16
Key Run Opportunities,99,58,324,6,2018,29,26
Key Run Opportunities,99,59,832,6,2018,29,26
Key Run Opportunities,99,60,1140,6,2018,13,28
Key Run Opportunities,99,61,3474,6,2018,26,15
Key Run Opportunities,99,62,489,6,2018,13,26
Key Run Opportunities,99,63,967,6,2018,13,26
Key Run Opportunities,99,64,452,5,2017,4,18
Key Run Opportunities,99,65,422,5,2017,3,6
Key Run Opportunities,99,66,1052,5,2017,3,6
Key Run Opportunities,99,67,1532,5,2017,6,3
Key Run Opportunities,99,68,186,5,2017,17,24
Key Run Opportunities,99,69,1730,5,2017,17,24
Key Run Opportunities,99,70,1011,5,2017,2,3
Key Run Opportunities,99,71,1315,5,2017,2,3
Key Run Opportunities,99,72,190,5,2017,3,2
Key Run Opportunities,99,73,614,5,2017,3,2
Key Run Opportunities,99,74,452,5,2017,4,10
Key Run Opportunities,99,75,927,5,2017,26,24
Key Run Opportunities,99,76,750,5,2017,13,3
Key Run Opportunities,99,77,1140,5,2017,13,3
Key Run Opportunities,99,78,78,5,2017,3,13
Key Run Opportunities,99,79,1052,5,2017,3,13
Key Run Opportunities,99,80,811,5,2017,10,26
Key Run Opportunities,99,81,811,5,2017,10,13
Key Run Opportunities,99,82,2664,5,2018,15,10
Key Run Opportunities,99,83,274,5,2018,29,24
Key Run Opportunities,99,84,2711,5,2018,17,15
Key Run Opportunities,99,85,3591,5,2018,15,17
Key Run Opportunities,99,86,274,5,2018,29,26
Key Run Opportunities,99,87,1000,5,2018,26,15
Key Run Opportunities,99,88,1542,5,2018,15,26
Key Run Opportunities,99,89,564,4,2017,18,4
Key Run Opportunities,99,90,646,4,2017,4,18
Key Run Opportunities,99,91,614,4,2017,3,6
Key Run Opportunities,99,92,289,4,2017,6,3
Key Run Opportunities,99,93,1148,4,2017,20,31
Key Run Opportunities,99,94,587,4,2017,24,17
Key Run Opportunities,99,95,1015,4,2017,2,3
Key Run Opportunities,99,96,2726,4,2017,10,4
Key Run Opportunities,99,97,750,4,2017,13,20
Key Run Opportunities,99,98,62,4,2017,26,24
Key Run Opportunities,99,99,259,4,2017,26,24
Pancake Blocks,99,0,489,3,2018,13,22
Pancake Blocks,99,1,1062,1,2017,6,3
Pancake Blocks,99,2,186,1,2017,17,24
Pancake Blocks,99,3,811,1,2017,10,4
Pancake Blocks,99,4,489,1,2017,13,20
Pancake Blocks,99,5,750,1,2017,13,20
Pancake Blocks,99,6,57,1,2017,20,13
Pancake Blocks,99,7,587,1,2017,24,26
Pancake Blocks,99,8,1140,1,2017,13,3
Pancake Blocks,99,9,98,1,2017,10,26
Pancake Blocks,99,10,2726,1,2017,10,26
Pancake Blocks,99,11,593,1,2017,13,10
Pancake Blocks,99,12,719,1,2018,24,29
Pancake Blocks,99,13,927,1,2018,26,29
Pancake Blocks,99,14,274,1,2018,29,26
Pancake Blocks,99,15,3291,1,2018,29,26
Pancake Blocks,99,16,1140,1,2018,13,28
Passes Defensed,99,0,679,3,2017,26,24
Passes Defensed,99,1,3756,3,2018,22,8
Passes Defensed,99,2,704,3,2018,15,10
Passes Defensed,99,3,420,3,2018,16,11
Passes Defensed,99,4,735,2,2017,18,4
Passes Defensed,99,5,32,2,2017,4,18
Passes Defensed,99,6,1446,2,2017,4,18
Passes Defensed,99,7,526,2,2017,20,31
Passes Defensed,99,8,1811,2,2017,3,2
Passes Defensed,99,9,1228,2,2017,10,4
Passes Defensed,99,10,198,2,2017,13,20
Passes Defensed,99,11,2962,2,2017,26,24
Passes Defensed,99,12,316,2,2017,13,3
Passes Defensed,99,13,584,2,2017,3,13
Passes Defensed,99,14,1083,2,2017,10,26
Passes Defensed,99,15,1030,2,2018,22,8
Passes Defensed,99,16,1178,2,2018,22,8
Passes Defensed,99,17,1455,2,2018,22,8
Passes Defensed,99,18,434,2,2018,16,11
Passes Defensed,99,19,1581,2,2018,11,16
Passes Defensed,99,20,660,2,2018,17,15
Passes Defensed,99,21,566,2,2018,16,28
Passes Defensed,99,22,1207,2,2018,22,13
Passes Defensed,99,23,1143,2,2018,29,26
Passes Defensed,99,24,3770,2,2018,29,26
Passes Defensed,99,25,1075,2,2018,13,28
Passes Defensed,99,26,1626,2,2018,26,15
Passes Defensed,99,27,1075,2,2018,13,26
Passes Defensed,99,28,121,1,2017,18,4
Passes Defensed,99,29,487,1,2017,18,4
Passes Defensed,99,30,1241,1,2017,18,4
Passes Defensed,99,31,1167,1,2017,4,18
Passes Defensed,99,32,409,1,2017,3,6
Passes Defensed,99,33,2968,1,2017,3,6
Passes Defensed,99,34,350,1,2017,6,3
Passes Defensed,99,35,1384,1,2017,6,3
Passes Defensed,99,36,233,1,2017,31,20
Passes Defensed,99,37,777,1,2017,31,20
Passes Defensed,99,38,3108,1,2017,31,20
Passes Defensed,99,39,439,1,2017,20,31
Passes Defensed,99,40,730,1,2017,20,31
Passes Defensed,99,41,1145,1,2017,20,31
Passes Defensed,99,42,1512,1,2017,20,31
Passes Defensed,99,43,1133,1,2017,17,24
Passes Defensed,99,44,138,1,2017,24,17
Passes Defensed,99,45,358,1,2017,24,17
Passes Defensed,99,46,942,1,2017,24,17
Passes Defensed,99,47,833,1,2017,2,3
Passes Defensed,99,48,1293,1,2017,2,3
Passes Defensed,99,49,64,1,2017,3,2
Passes Defensed,99,50,2304,1,2017,3,2
Passes Defensed,99,51,3083,1,2017,3,2
Passes Defensed,99,52,1093,1,2017,10,4
Passes Defensed,99,53,1328,1,2017,10,4
Passes Defensed,99,54,458,1,2017,4,10
Passes Defensed,99,55,37,1,2017,13,20
Passes Defensed,99,56,316,1,2017,13,20
Passes Defensed,99,57,601,1,2017,13,20
Passes Defensed,99,58,1075,1,2017,13,20
Passes Defensed,99,59,439,1,2017,20,13
Passes Defensed,99,60,1292,1,2017,20,13
Passes Defensed,99,61,1697,1,2017,20,13
Passes Defensed,99,62,137,1,2017,26,24
Passes Defensed,99,63,382,1,2017,26,24
Passes Defensed,99,64,555,1,2017,26,24
Passes Defensed,99,65,460,1,2017,24,26
Passes Defensed,99,66,942,1,2017,24,26
Passes Defensed,99,67,1579,1,2017,24,26
Passes Defensed,99,68,341,1,2017,13,3
Passes Defensed,99,69,769,1,2017,13,3
Passes Defensed,99,70,1058,1,2017,13,3
Passes Defensed,99,71,1075,1,2017,13,3
Passes Defensed,99,72,64,1,2017,3,13
Passes Defensed,99,73,1430,1,2017,3,13
Passes Defensed,99,74,1811,1,2017,3,13
Passes Defensed,99,75,166,1,2017,10,26
Passes Defensed,99,76,1228,1,2017,10,26
Passes Defensed,99,77,1643,1,2017,10,26
Passes Defensed,99,78,555,1,2017,26,10
Passes Defensed,99,79,620,1,2017,26,10
Passes Defensed,99,80,2962,1,2017,26,10
Passes Defensed,99,81,830,1,2017,13,10
Passes Defensed,99,82,42,1,2017,10,13
Passes Defensed,99,83,1632,1,2017,10,13
Passes Defensed,99,84,2165,1,2017,10,13
Passes Defensed,99,85,262,1,2018,22,8
Passes Defensed,99,86,682,1,2018,22,8
Passes Defensed,99,87,1207,1,2018,22,8
Passes Defensed,99,88,336,1,2018,8,22
Passes Defensed,99,89,427,1,2018,8,22
Passes Defensed,99,90,354,1,2018,15,10
Passes Defensed,99,91,446,1,2018,15,10
Passes Defensed,99,92,636,1,2018,15,10
Passes Defensed,99,93,1023,1,2018,15,10
Passes Defensed,99,94,1821,1,2018,15,10
Passes Defensed,99,95,3945,1,2018,15,10
Passes Defensed,99,96,3906,1,2018,10,15
Passes Defensed,99,97,241,1,2018,16,11
Passes Defensed,99,98,882,1,2018,16,11
Passes Defensed,99,99,1086,1,2018,16,11
Punt Return Yards,99,0,119,65,2017,10,4
Punt Return Yards,99,1,1500,56,2017,13,3
Punt Return Yards,99,2,1500,51,2018,13,22
Punt Return Yards,99,3,1392,50,2017,18,4
Punt Return Yards,99,4,1815,49,2017,17,24
Punt Return Yards,99,5,948,48,2017,20,31
Punt Return Yards,99,6,1500,39,2018,13,26
Punt Return Yards,99,7,728,36,2017,2,3
Punt Return Yards,99,8,446,30,2018,15,10
Punt Return Yards,99,9,1004,30,2018,26,15
Punt Return Yards,99,10,746,29,2018,29,24
Punt Return Yards,99,11,1815,29,2018,17,15
Punt Return Yards,99,12,1004,28,2018,26,29
Punt Return Yards,99,13,1207,27,2018,22,8
Punt Return Yards,99,14,875,24,2017,13,20
Punt Return Yards,99,15,1332,22,2017,24,26
Punt Return Yards,99,16,3410,22,2018,16,11
Punt Return Yards,99,17,948,20,2017,20,13
Punt Return Yards,99,18,1500,17,2018,13,28
Punt Return Yards,99,19,119,16,2018,8,22
Punt Return Yards,99,20,3108,14,2017,31,20
Punt Return Yards,99,21,446,14,2018,15,26
Punt Return Yards,99,22,119,13,2017,10,26
Punt Return Yards,99,23,119,13,2017,10,13
Punt Return Yards,99,24,768,11,2017,3,6
Punt Return Yards,99,25,1004,11,2017,26,24
Punt Return Yards,99,26,267,11,2018,24,29
Punt Return Yards,99,27,3410,11,2018,16,28
Punt Return Yards,99,28,768,9,2017,3,2
Punt Return Yards,99,29,446,9,2018,15,17
Punt Return Yards,99,30,174,7,2017,4,18
Punt Return Yards,99,31,80,7,2017,6,3
Punt Return Yards,99,32,1004,6,2017,26,10
Punt Return Yards,99,33,824,5,2017,24,17
Punt Return Yards,99,34,174,5,2017,4,10
Punt Return Yards,99,35,2590,5,2018,11,16
Punt Return Yards,99,36,1781,5,2018,28,13
Punt Return Yards,99,37,1207,4,2018,22,13
Punt Return Yards,99,38,1781,2,2018,28,16
Kickoff Return Yards,99,0,1579,154,2018,24,29
Kickoff Return Yards,99,1,1261,140,2018,28,13
Kickoff Return Yards,99,2,174,133,2017,4,18
Kickoff Return Yards,99,3,1384,98,2017,6,3
Kickoff Return Yards,99,4,420,96,2018,16,11
Kickoff Return Yards,99,5,875,88,2018,13,28
Kickoff Return Yards,99,6,1603,85,2018,22,13
Kickoff Return Yards,99,7,1004,84,2018,26,13
Kickoff Return Yards,99,8,875,78,2017,13,3
Kickoff Return Yards,99,9,1004,77,2018,26,29
Kickoff Return Yards,99,10,1681,76,2018,8,22
Kickoff Return Yards,99,11,1707,65,2018,29,26
Kickoff Return Yards,99,12,1127,64,2018,15,17
Kickoff Return Yards,99,13,875,63,2017,13,20
Kickoff Return Yards,99,14,2398,61,2017,3,13
Kickoff Return Yards,99,15,526,52,2017,20,13
Kickoff Return Yards,99,16,824,50,2017,24,17
Kickoff Return Yards,99,17,1986,49,2017,10,13
Kickoff Return Yards,99,18,1127,47,2018,15,26
Kickoff Return Yards,99,19,875,45,2018,13,26
Kickoff Return Yards,99,20,769,44,2017,13,10
Kickoff Return Yards,99,21,140,40,2018,10,15
Kickoff Return Yards,99,22,1984,38,2017,18,4
Kickoff Return Yards,99,23,1004,33,2017,26,24
Kickoff Return Yards,99,24,1707,33,2018,29,24
Kickoff Return Yards,99,25,875,30,2018,13,22
Kickoff Return Yards,99,26,526,29,2017,20,31
Kickoff Return Yards,99,27,174,28,2017,4,10
Kickoff Return Yards,99,28,1411,27,2017,17,24
Kickoff Return Yards,99,29,446,27,2018,15,10
Kickoff Return Yards,99,30,1004,27,2018,26,15
Kickoff Return Yards,99,31,728,26,2017,2,3
Kickoff Return Yards,99,32,948,25,2017,20,13
Kickoff Return Yards,99,33,1004,24,2017,26,10
Kickoff Return Yards,99,34,420,24,2018,16,28
Kickoff Return Yards,99,35,181,23,2018,11,16
Kickoff Return Yards,99,36,639,21,2017,26,24
Kickoff Return Yards,99,37,1127,21,2018,15,10
Kickoff Return Yards,99,38,848,21,2018,24,29
Kickoff Return Yards,99,39,739,21,2018,16,28
Kickoff Return Yards,99,40,830,21,2018,13,28
Kickoff Return Yards,99,41,1986,20,2017,10,26
Kickoff Return Yards,99,42,536,20,2018,22,8
Kickoff Return Yards,99,43,2398,19,2017,3,2
Kickoff Return Yards,99,44,899,18,2018,13,22
Kickoff Return Yards,99,45,1142,17,2018,11,16
Kickoff Return Yards,99,46,769,16,2017,13,20
Kickoff Return Yards,99,47,204,16,2018,10,15
Kickoff Return Yards,99,48,258,16,2018,24,29
Kickoff Return Yards,99,49,1579,15,2017,24,17
Kickoff Return Yards,99,50,436,15,2017,3,13
Kickoff Return Yards,99,51,948,14,2017,20,31
Kickoff Return TDs,99,0,1579,1,2018,24,29
Points Scored,99,0,1615,18,2018,13,28
Points Scored,99,1,1780,15,2017,20,13
Points Scored,99,2,518,13,2017,26,24
Points Scored,99,3,2813,13,2018,29,24
Points Scored,99,4,518,13,2018,26,15
Points Scored,99,5,145,12,2017,20,31
Points Scored,99,6,1780,12,2017,20,31
Points Scored,99,7,508,12,2017,24,26
Points Scored,99,8,1487,12,2017,13,3
Points Scored,99,9,3383,12,2018,22,8
Points Scored,99,10,1338,12,2018,16,11
Points Scored,99,11,1487,12,2018,13,22
Points Scored,99,12,1615,12,2018,13,22
Points Scored,99,13,216,12,2018,28,13
Points Scored,99,14,1615,12,2018,13,26
Points Scored,99,15,110,11,2017,3,6
Points Scored,99,16,88,11,2018,10,15
Points Scored,99,17,518,11,2018,26,29
Points Scored,99,18,502,10,2017,2,3
Points Scored,99,19,656,10,2017,10,13
Points Scored,99,20,3622,10,2018,11,16
Points Scored,99,21,922,10,2018,22,13
Points Scored,99,22,1487,10,2018,13,28
Points Scored,99,23,220,10,2018,15,26
Points Scored,99,24,2815,9,2017,17,24
Points Scored,99,25,220,9,2018,15,10
Points Scored,99,26,3628,9,2018,28,16
Points Scored,99,27,1749,8,2017,18,4
Points Scored,99,28,220,8,2017,4,18
Points Scored,99,29,656,8,2017,10,4
Points Scored,99,30,977,8,2017,4,10
Points Scored,99,31,1487,8,2017,13,20
Points Scored,99,32,2813,8,2018,29,26
Points Scored,99,33,1487,7,2017,13,10
Points Scored,99,34,922,7,2018,22,8
Points Scored,99,35,49,7,2018,16,11
Points Scored,99,36,2815,7,2018,17,15
Points Scored,99,37,49,7,2018,16,28
Points Scored,99,38,1487,7,2018,13,26
Points Scored,99,39,706,6,2017,18,4
Points Scored,99,40,1316,6,2017,18,4
Points Scored,99,41,85,6,2017,4,18
Points Scored,99,42,644,6,2017,4,18
Points Scored,99,43,2030,6,2017,4,18
Points Scored,99,44,131,6,2017,3,6
Points Scored,99,45,298,6,2017,3,6
Points Scored,99,46,820,6,2017,3,6
Points Scored,99,47,1336,6,2017,31,20
Points Scored,99,48,144,6,2017,20,31
Points Scored,99,49,284,6,2017,24,17
Points Scored,99,50,374,6,2017,24,17
Points Scored,99,51,188,6,2017,2,3
Points Scored,99,52,191,6,2017,2,3
Points Scored,99,53,110,6,2017,3,2
Points Scored,99,54,298,6,2017,3,2
Points Scored,99,55,1635,6,2017,3,2
Points Scored,99,56,2423,6,2017,3,2
Points Scored,99,57,98,6,2017,10,4
Points Scored,99,58,696,6,2017,10,4
Points Scored,99,59,1629,6,2017,10,4
Points Scored,99,60,85,6,2017,4,10
Points Scored,99,61,40,6,2017,13,20
Points Scored,99,62,1615,6,2017,13,20
Points Scored,99,63,2546,6,2017,13,20
Points Scored,99,64,948,6,2017,20,13
Points Scored,99,65,1648,6,2017,26,24
Points Scored,99,66,593,6,2017,13,3
Points Scored,99,67,1417,6,2017,13,3
Points Scored,99,68,2546,6,2017,13,3
Points Scored,99,69,436,6,2017,3,13
Points Scored,99,70,2398,6,2017,3,13
Points Scored,99,71,1629,6,2017,10,26
Points Scored,99,72,518,6,2017,26,10
Points Scored,99,73,282,6,2017,13,10
Points Scored,99,74,593,6,2017,13,10
Points Scored,99,75,875,6,2017,13,10
Points Scored,99,76,1417,6,2017,13,10
Points Scored,99,77,696,6,2017,10,13
Points Scored,99,78,853,6,2017,10,13
Points Scored,99,79,1054,6,2017,10,13
Points Scored,99,80,1088,6,2017,10,13
Points Scored,99,81,343,6,2018,22,8
Points Scored,99,82,536,6,2018,22,8
Points Scored,99,83,1164,6,2018,8,22
Points Scored,99,84,352,6,2018,15,10
Points Scored,99,85,618,6,2018,15,10
Points Scored,99,86,957,6,2018,15,10
Points Scored,99,87,131,6,2018,10,15
Points Scored,99,88,696,6,2018,10,15
Points Scored,99,89,225,6,2018,16,11
Points Scored,99,90,739,6,2018,16,11
Points Scored,99,91,1949,6,2018,16,11
Points Scored,99,92,503,6,2018,11,16
Points Scored,99,93,327,6,2018,29,24
Points Scored,99,94,400,6,2018,29,24
Points Scored,99,95,478,6,2018,29,24
Points Scored,99,96,630,6,2018,29,24
Points Scored,99,97,1214,6,2018,29,24
Points Scored,99,98,1236,6,2018,29,24
Points Scored,99,99,1671,6,2018,29,24
Yards from Scrimmage,99,0,1615,284,2018,13,22
Yards from Scrimmage,99,1,1615,203,2018,13,28
Yards from Scrimmage,99,2,216,171,2018,28,13
Yards from Scrimmage,99,3,131,158,2017,3,6
Yards from Scrimmage,99,4,899,155,2018,13,28
Yards from Scrimmage,99,5,1411,154,2017,17,24
Yards from Scrimmage,99,6,1267,143,2018,13,26
Yards from Scrimmage,99,7,1615,141,2017,13,3
Yards from Scrimmage,99,8,957,135,2018,15,10
Yards from Scrimmage,99,9,2564,125,2018,28,16
Yards from Scrimmage,99,10,739,125,2018,16,28
Yards from Scrimmage,99,11,503,122,2018,11,16
Yards from Scrimmage,99,12,992,122,2018,26,15
Yards from Scrimmage,99,13,536,120,2018,22,8
Yards from Scrimmage,99,14,739,120,2018,16,11
Yards from Scrimmage,99,15,597,119,2017,24,26
Yards from Scrimmage,99,16,1615,118,2018,13,26
Yards from Scrimmage,99,17,1629,116,2017,10,13
Yards from Scrimmage,99,18,890,110,2017,2,3
Yards from Scrimmage,99,19,3329,107,2018,10,15
Yards from Scrimmage,99,20,1615,106,2017,13,20
Yards from Scrimmage,99,21,630,105,2018,29,24
Yards from Scrimmage,99,22,145,104,2017,20,31
Yards from Scrimmage,99,23,1431,102,2017,20,13
Yards from Scrimmage,99,24,1392,101,2017,18,4
Yards from Scrimmage,99,25,696,101,2017,10,13
Yards from Scrimmage,99,26,992,100,2017,26,24
Yards from Scrimmage,99,27,530,100,2018,26,15
