Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Pass Attempts,28,14,34,2018,28,8
Pass Attempts,28,15,33,2017,28,6
Pass Attempts,28,16,33,2017,28,26
Pass Attempts,28,17,33,2017,28,12
Pass Attempts,28,18,33,2018,28,18
Pass Attempts,28,19,33,2018,28,11
Pass Attempts,28,20,32,2017,28,31
Pass Attempts,28,21,32,2018,28,14
Pass Attempts,28,22,31,2017,28,24
Pass Attempts,28,23,31,2017,28,2
Pass Attempts,28,24,31,2018,28,31
Pass Attempts,28,25,30,2018,28,19
Pass Attempts,28,26,30,2018,28,12
Pass Attempts,28,27,29,2018,28,7
Pass Attempts,28,28,28,2018,28,11
Pass Attempts,28,29,27,2017,28,14
Pass Attempts,28,30,26,2018,28,3
Pass Attempts,28,31,17,2018,28,31
Rush Attempts,28,0,45,2017,28,0
Rush Attempts,28,1,39,2018,28,14
Rush Attempts,28,2,39,2018,28,21
Rush Attempts,28,3,37,2017,28,6
Rush Attempts,28,4,35,2018,28,16
Rush Attempts,28,5,35,2018,28,11
Rush Attempts,28,6,35,2018,28,8
Rush Attempts,28,7,34,2017,28,11
Rush Attempts,28,8,34,2018,28,12
Rush Attempts,28,9,33,2017,28,2
Rush Attempts,28,10,32,2018,28,31
Rush Attempts,28,11,31,2017,28,25
Rush Attempts,28,12,31,2017,28,26
Rush Attempts,28,13,31,2018,28,12
Rush Attempts,28,14,30,2018,28,18
Rush Attempts,28,15,30,2018,28,19
Rush Attempts,28,16,29,2017,28,24
Rush Attempts,28,17,29,2017,28,30
Rush Attempts,28,18,29,2017,28,31
Rush Attempts,28,19,29,2018,28,11
Rush Attempts,28,20,25,2017,28,11
Rush Attempts,28,21,25,2018,28,31
Rush Attempts,28,22,24,2017,28,20
Rush Attempts,28,23,24,2017,28,31
Rush Attempts,28,24,23,2017,28,12
Rush Attempts,28,25,22,2017,28,14
Rush Attempts,28,26,22,2018,28,7
Rush Attempts,28,27,21,2017,28,22
Rush Attempts,28,28,21,2018,28,30
Rush Attempts,28,29,21,2018,28,3
Rush Attempts,28,30,20,2018,28,29
Rush Attempts,28,31,14,2017,28,12
Points Scored,29,0,39,2018,29,12
Points Scored,29,1,38,2017,29,7
Points Scored,29,2,35,2018,29,31
Points Scored,29,3,34,2017,29,17
Points Scored,29,4,31,2018,29,25
Points Scored,29,5,31,2018,29,4
Points Scored,29,6,31,2018,29,28
Points Scored,29,7,29,2017,29,20
Points Scored,29,8,29,2017,29,13
Points Scored,29,9,28,2017,29,25
Points Scored,29,10,28,2017,29,21
Points Scored,29,11,28,2018,29,21
Points Scored,29,12,27,2018,29,9
Points Scored,29,13,24,2017,29,21
Points Scored,29,14,24,2017,29,8
Points Scored,29,15,23,2017,29,15
Points Scored,29,16,23,2017,29,18
Points Scored,29,17,23,2018,29,7
Points Scored,29,18,23,2018,29,17
Points Scored,29,19,22,2017,29,7
Points Scored,29,20,22,2018,29,18
Points Scored,29,21,20,2017,29,0
Points Scored,29,22,20,2018,29,11
Points Scored,29,23,17,2017,29,26
Points Scored,29,24,17,2018,29,21
Points Scored,29,25,17,2018,29,27
Points Scored,29,26,17,2018,29,1
Points Scored,29,27,17,2018,29,7
Points Scored,29,28,16,2017,29,23
Points Scored,29,29,15,2017,29,18
Points Scored,29,30,10,2017,29,24
Points Scored,29,31,6,2018,29,18
Points Allowed,29,0,3,2018,29,4
Points Allowed,29,1,7,2017,29,15
Points Allowed,29,2,12,2017,29,0
Points Allowed,29,3,13,2018,29,21
Points Allowed,29,4,14,2018,29,27
Points Allowed,29,5,14,2018,29,7
Points Allowed,29,6,15,2017,29,23
Points Allowed,29,7,16,2018,29,31
Points Allowed,29,8,17,2017,29,7
Points Allowed,29,9,20,2017,29,24
Points Allowed,29,10,20,2018,29,1
Points Allowed,29,11,21,2017,29,25
Points Allowed,29,12,21,2018,29,21
Points Allowed,29,13,21,2018,29,9
Points Allowed,29,14,23,2017,29,26
Points Allowed,29,15,23,2018,29,12
Points Allowed,29,16,24,2017,29,20
Points Allowed,29,17,24,2018,29,28
Points Allowed,29,18,26,2017,29,18
Points Allowed,29,19,27,2017,29,21
Points Allowed,29,20,27,2018,29,11
Points Allowed,29,21,28,2018,29,18
Points Allowed,29,22,31,2017,29,21
Points Allowed,29,23,31,2017,29,18
Points Allowed,29,24,31,2018,29,7
Points Allowed,29,25,33,2018,29,17
Points Allowed,29,26,34,2017,29,8
Points Allowed,29,27,35,2017,29,7
Points Allowed,29,28,38,2017,29,17
Points Allowed,29,29,41,2018,29,25
Points Allowed,29,30,44,2017,29,13
Points Allowed,29,31,59,2018,29,18
Passing Yards,29,0,489,2017,29,21
Passing Yards,29,1,457,2018,29,28
Passing Yards,29,2,395,2018,29,18
Passing Yards,29,3,391,2017,29,7
Passing Yards,29,4,370,2017,29,13
Passing Yards,29,5,364,2018,29,12
Passing Yards,29,6,321,2017,29,18
Passing Yards,29,7,320,2018,29,9
Passing Yards,29,8,318,2018,29,7
Passing Yards,29,9,313,2017,29,18
Passing Yards,29,10,307,2017,29,23
Passing Yards,29,11,305,2017,29,20
Passing Yards,29,12,286,2017,29,24
Passing Yards,29,13,285,2017,29,21
Passing Yards,29,14,281,2018,29,31
Passing Yards,29,15,279,2018,29,7
Passing Yards,29,16,268,2018,29,21
Passing Yards,29,17,263,2018,29,17
Passing Yards,29,18,261,2018,29,18
Passing Yards,29,19,255,2018,29,25
Passing Yards,29,20,253,2017,29,26
Passing Yards,29,21,245,2017,29,25
Passing Yards,29,22,241,2018,29,27
Passing Yards,29,23,224,2017,29,17
Passing Yards,29,24,220,2018,29,1
Passing Yards,29,25,205,2017,29,7
Passing Yards,29,26,193,2018,29,21
Passing Yards,29,27,191,2017,29,0
Passing Yards,29,28,190,2017,29,8
Passing Yards,29,29,184,2018,29,11
Passing Yards,29,30,181,2018,29,4
Passing Yards,29,31,141,2017,29,15
Passing Yards Allowed,29,0,108,2018,29,7
Passing Yards Allowed,29,1,161,2018,29,4
Passing Yards Allowed,29,2,176,2017,29,20
Passing Yards Allowed,29,3,187,2018,29,21
Passing Yards Allowed,29,4,197,2018,29,1
Passing Yards Allowed,29,5,208,2017,29,21
Passing Yards Allowed,29,6,219,2017,29,18
Passing Yards Allowed,29,7,226,2017,29,15
Passing Yards Allowed,29,8,226,2018,29,25
Passing Yards Allowed,29,9,236,2017,29,23
Passing Yards Allowed,29,10,237,2017,29,24
Passing Yards Allowed,29,11,242,2018,29,21
Passing Yards Allowed,29,12,245,2018,29,11
Passing Yards Allowed,29,13,246,2017,29,25
Passing Yards Allowed,29,14,249,2018,29,18
Passing Yards Allowed,29,15,253,2017,29,0
Passing Yards Allowed,29,16,257,2018,29,18
Passing Yards Allowed,29,17,258,2018,29,31
Passing Yards Allowed,29,18,265,2018,29,27
Passing Yards Allowed,29,19,271,2017,29,26
Passing Yards Allowed,29,20,273,2017,29,13
Passing Yards Allowed,29,21,275,2018,29,9
Passing Yards Allowed,29,22,280,2017,29,21
Passing Yards Allowed,29,23,284,2018,29,12
Passing Yards Allowed,29,24,294,2017,29,7
Passing Yards Allowed,29,25,296,2018,29,17
Passing Yards Allowed,29,26,313,2017,29,7
Passing Yards Allowed,29,27,313,2018,29,28
Passing Yards Allowed,29,28,314,2017,29,8
Passing Yards Allowed,29,29,335,2018,29,7
Passing Yards Allowed,29,30,346,2017,29,17
Passing Yards Allowed,29,31,356,2017,29,18
Rushing Yards,29,0,182,2017,29,7
Rushing Yards,29,1,173,2018,29,31
Rushing Yards,29,2,170,2017,29,15
Rushing Yards,29,3,161,2018,29,4
Rushing Yards,29,4,155,2017,29,18
Rushing Yards,29,5,155,2018,29,21
Rushing Yards,29,6,154,2018,29,7
Rushing Yards,29,7,152,2017,29,25
Rushing Yards,29,8,143,2017,29,0
Rushing Yards,29,9,134,2018,29,9
Rushing Yards,29,10,128,2017,29,8
Rushing Yards,29,11,125,2017,29,20
Rushing Yards,29,12,124,2017,29,7
Rushing Yards,29,13,121,2018,29,7
Rushing Yards,29,14,118,2017,29,17
Rushing Yards,29,15,117,2018,29,21
Rushing Yards,29,16,117,2018,29,11
Rushing Yards,29,17,115,2018,29,18
Rushing Yards,29,18,107,2018,29,25
Rushing Yards,29,19,107,2018,29,27
Rushing Yards,29,20,101,2018,29,1
Rushing Yards,29,21,100,2018,29,17
Rushing Yards,29,22,93,2017,29,18
Rushing Yards,29,23,88,2018,29,12
Rushing Yards,29,24,85,2017,29,26
Rushing Yards,29,25,85,2018,29,18
Rushing Yards,29,26,83,2018,29,28
Rushing Yards,29,27,70,2017,29,23
Rushing Yards,29,28,67,2017,29,13
Rushing Yards,29,29,67,2017,29,21
Rushing Yards,29,30,55,2017,29,21
Rushing Yards,29,31,54,2017,29,24
Rushing Yards Allowed,29,0,58,2018,29,21
Rushing Yards Allowed,29,1,73,2018,29,27
Rushing Yards Allowed,29,2,79,2017,29,26
Rushing Yards Allowed,29,3,79,2017,29,15
Rushing Yards Allowed,29,4,80,2017,29,8
Rushing Yards Allowed,29,5,81,2018,29,18
Rushing Yards Allowed,29,6,84,2018,29,18
Rushing Yards Allowed,29,7,86,2017,29,23
Rushing Yards Allowed,29,8,86,2018,29,28
Rushing Yards Allowed,29,9,96,2018,29,7
Rushing Yards Allowed,29,10,100,2018,29,4
Rushing Yards Allowed,29,11,101,2017,29,7
Rushing Yards Allowed,29,12,103,2018,29,7
Rushing Yards Allowed,29,13,109,2017,29,0
Rushing Yards Allowed,29,14,109,2018,29,9
Rushing Yards Allowed,29,15,116,2017,29,24
Rushing Yards Allowed,29,16,122,2018,29,21
Rushing Yards Allowed,29,17,123,2018,29,31
Rushing Yards Allowed,29,18,127,2018,29,17
Rushing Yards Allowed,29,19,131,2018,29,11
Rushing Yards Allowed,29,20,133,2017,29,18
Rushing Yards Allowed,29,21,136,2017,29,17
Rushing Yards Allowed,29,22,141,2018,29,12
Rushing Yards Allowed,29,23,147,2017,29,20
Rushing Yards Allowed,29,24,151,2017,29,13
Rushing Yards Allowed,29,25,156,2017,29,25
Rushing Yards Allowed,29,26,162,2017,29,21
Rushing Yards Allowed,29,27,166,2017,29,7
Rushing Yards Allowed,29,28,187,2018,29,1
Rushing Yards Allowed,29,29,191,2018,29,25
Rushing Yards Allowed,29,30,200,2017,29,21
Rushing Yards Allowed,29,31,263,2017,29,18
Total Yards,29,0,546,2017,29,21
Total Yards,29,1,540,2018,29,28
Total Yards,29,2,507,2017,29,7
Total Yards,29,3,485,2018,29,18
Total Yards,29,4,468,2018,29,7
Total Yards,29,5,462,2017,29,18
Total Yards,29,6,454,2018,29,9
Total Yards,29,7,441,2018,29,12
Total Yards,29,8,437,2018,29,31
Total Yards,29,9,428,2017,29,13
Total Yards,29,10,425,2017,29,20
Total Yards,29,11,406,2018,29,21
Total Yards,29,12,404,2017,29,18
Total Yards,29,13,397,2017,29,25
Total Yards,29,14,385,2018,29,7
Total Yards,29,15,376,2017,29,7
Total Yards,29,16,356,2017,29,23
Total Yards,29,17,346,2018,29,25
Total Yards,29,18,344,2018,29,27
Total Yards,29,19,337,2018,29,17
Total Yards,29,20,335,2017,29,24
Total Yards,29,21,332,2017,29,26
Total Yards,29,22,332,2018,29,18
Total Yards,29,23,330,2018,29,4
Total Yards,29,24,329,2017,29,21
Total Yards,29,25,326,2017,29,17
Total Yards,29,26,324,2017,29,0
Total Yards,29,27,307,2017,29,15
Total Yards,29,28,306,2017,29,8
Total Yards,29,29,293,2018,29,21
Total Yards,29,30,286,2018,29,1
Total Yards,29,31,286,2018,29,11
Total Yards Allowed,29,0,192,2018,29,7
Total Yards Allowed,29,1,230,2018,29,4
Total Yards Allowed,29,2,233,2018,29,21
Total Yards Allowed,29,3,276,2017,29,15
Total Yards Allowed,29,4,306,2018,29,18
Total Yards Allowed,29,5,311,2017,29,23
Total Yards Allowed,29,6,313,2017,29,0
Total Yards Allowed,29,7,318,2017,29,20
Total Yards Allowed,29,8,327,2018,29,27
Total Yards Allowed,29,9,330,2018,29,18
Total Yards Allowed,29,10,332,2017,29,24
Total Yards Allowed,29,11,344,2018,29,21
Total Yards Allowed,29,12,350,2017,29,26
Total Yards Allowed,29,13,367,2018,29,11
Total Yards Allowed,29,14,374,2018,29,31
Total Yards Allowed,29,15,375,2018,29,1
Total Yards Allowed,29,16,379,2018,29,9
Total Yards Allowed,29,17,387,2017,29,8
Total Yards Allowed,29,18,390,2017,29,7
Total Yards Allowed,29,19,391,2018,29,28
Total Yards Allowed,29,20,394,2017,29,25
Total Yards Allowed,29,21,408,2017,29,21
Total Yards Allowed,29,22,412,2018,29,25
Total Yards Allowed,29,23,413,2018,29,12
Total Yards Allowed,29,24,417,2017,29,13
Total Yards Allowed,29,25,417,2018,29,17
Total Yards Allowed,29,26,426,2018,29,7
Total Yards Allowed,29,27,435,2017,29,21
Total Yards Allowed,29,28,456,2017,29,18
Total Yards Allowed,29,29,466,2017,29,17
Total Yards Allowed,29,30,473,2017,29,18
Total Yards Allowed,29,31,475,2017,29,7
Pass Attempts,29,0,52,2017,29,13
Pass Attempts,29,1,51,2017,29,21
Pass Attempts,29,2,51,2018,29,28
Pass Attempts,29,3,49,2017,29,7
Pass Attempts,29,4,46,2018,29,18
Pass Attempts,29,5,45,2017,29,24
Pass Attempts,29,6,45,2018,29,18
Pass Attempts,29,7,44,2018,29,9
Pass Attempts,29,8,43,2017,29,26
Pass Attempts,29,9,41,2017,29,18
Pass Attempts,29,10,41,2018,29,7
Pass Attempts,29,11,40,2017,29,17
Pass Attempts,29,12,39,2017,29,18
Pass Attempts,29,13,39,2018,29,11
Pass Attempts,29,14,38,2017,29,23
Pass Attempts,29,15,37,2017,29,8
Pass Attempts,29,16,36,2017,29,21
Pass Attempts,29,17,35,2017,29,25
Pass Attempts,29,18,35,2018,29,25
Pass Attempts,29,19,34,2017,29,20
Pass Attempts,29,20,33,2018,29,31
Pass Attempts,29,21,33,2018,29,4
Pass Attempts,29,22,32,2018,29,27
Pass Attempts,29,23,31,2017,29,7
Pass Attempts,29,24,29,2018,29,21
Pass Attempts,29,25,29,2018,29,17
Pass Attempts,29,26,29,2018,29,7
Pass Attempts,29,27,28,2018,29,1
Pass Attempts,29,28,27,2018,29,12
Pass Attempts,29,29,26,2017,29,15
Pass Attempts,29,30,26,2018,29,21
Pass Attempts,29,31,25,2017,29,0
Rush Attempts,29,0,36,2018,29,21
Rush Attempts,29,1,35,2018,29,27
Rush Attempts,29,2,34,2017,29,25
Rush Attempts,29,3,31,2018,29,31
Rush Attempts,29,4,31,2018,29,7
Rush Attempts,29,5,30,2017,29,0
Rush Attempts,29,6,30,2018,29,21
Rush Attempts,29,7,30,2018,29,4
Rush Attempts,29,8,28,2017,29,15
Rush Attempts,29,9,28,2018,29,12
Rush Attempts,29,10,27,2017,29,7
Rush Attempts,29,11,27,2018,29,25
Rush Attempts,29,12,27,2018,29,11
Rush Attempts,29,13,26,2017,29,20
Rush Attempts,29,14,26,2017,29,8
Rush Attempts,29,15,25,2017,29,24
Rush Attempts,29,16,24,2017,29,17
Rush Attempts,29,17,24,2017,29,18
Rush Attempts,29,18,24,2018,29,1
Rush Attempts,29,19,24,2018,29,17
Rush Attempts,29,20,24,2018,29,18
Rush Attempts,29,21,23,2017,29,18
Rush Attempts,29,22,23,2018,29,9
Rush Attempts,29,23,22,2017,29,26
Rush Attempts,29,24,22,2017,29,7
Rush Attempts,29,25,22,2018,29,7
Rush Attempts,29,26,22,2018,29,28
Rush Attempts,29,27,21,2017,29,21
Rush Attempts,29,28,19,2017,29,21
Rush Attempts,29,29,19,2017,29,13
Rush Attempts,29,30,19,2017,29,23
Rush Attempts,29,31,19,2018,29,18
Points Scored,30,0,40,2018,30,23
Points Scored,30,1,30,2018,30,4
Points Scored,30,2,30,2018,30,6
Points Scored,30,3,28,2018,30,17
Points Scored,30,4,27,2017,30,22
Points Scored,30,5,27,2018,30,20
Points Scored,30,6,27,2018,30,2
Points Scored,30,7,26,2017,30,12
Points Scored,30,8,24,2017,30,19
Points Scored,30,9,23,2017,30,2
Points Scored,30,10,20,2017,30,31
Points Scored,30,11,20,2018,30,28
Points Scored,30,12,19,2017,30,28
Points Scored,30,13,19,2017,30,15
Points Scored,30,14,19,2018,30,22
Points Scored,30,15,19,2018,30,6
Points Scored,30,16,17,2017,30,10
Points Scored,30,17,17,2018,30,22
Points Scored,30,18,17,2018,30,13
Points Scored,30,19,16,2017,30,23
Points Scored,30,20,16,2018,30,1
Points Scored,30,21,16,2018,30,8
Points Scored,30,22,13,2017,30,11
Points Scored,30,23,13,2017,30,6
Points Scored,30,24,13,2017,30,5
Points Scored,30,25,13,2018,30,19
Points Scored,30,26,12,2017,30,9
Points Scored,30,27,10,2017,30,22
Points Scored,30,28,10,2018,30,27
Points Scored,30,29,9,2017,30,6
Points Scored,30,30,6,2018,30,2
Points Scored,30,31,3,2017,30,2
Points Allowed,30,0,3,2017,30,22
Points Allowed,30,1,6,2017,30,31
Points Allowed,30,2,10,2018,30,1
Points Allowed,30,3,10,2018,30,19
Points Allowed,30,4,12,2018,30,4
Points Allowed,30,5,13,2017,30,22
Points Allowed,30,6,14,2017,30,6
Points Allowed,30,7,16,2017,30,28
Points Allowed,30,8,17,2018,30,6
Points Allowed,30,9,19,2017,30,2
Points Allowed,30,10,19,2018,30,23
Points Allowed,30,11,20,2017,30,11
Points Allowed,30,12,20,2017,30,9
Points Allowed,30,13,20,2017,30,10
Points Allowed,30,14,22,2017,30,15
Points Allowed,30,15,23,2017,30,5
Points Allowed,30,16,23,2018,30,6
Points Allowed,30,17,24,2018,30,8
Points Allowed,30,18,24,2018,30,2
Points Allowed,30,19,26,2017,30,19
Points Allowed,30,20,26,2018,30,22
Points Allowed,30,21,27,2018,30,28
Points Allowed,30,22,29,2017,30,23
Points Allowed,30,23,29,2017,30,2
Points Allowed,30,24,31,2018,30,2
Points Allowed,30,25,34,2017,30,6
Points Allowed,30,26,34,2018,30,20
Points Allowed,30,27,34,2018,30,13
Points Allowed,30,28,36,2018,30,22
Points Allowed,30,29,38,2018,30,27
Points Allowed,30,30,40,2017,30,12
Points Allowed,30,31,40,2018,30,17
Passing Yards,30,0,317,2017,30,12
Passing Yards,30,1,306,2018,30,6
Passing Yards,30,2,278,2017,30,19
Passing Yards,30,3,275,2018,30,6
Passing Yards,30,4,265,2018,30,22
Passing Yards,30,5,262,2017,30,11
Passing Yards,30,6,262,2018,30,13
Passing Yards,30,7,252,2017,30,2
Passing Yards,30,8,246,2018,30,22
Passing Yards,30,9,243,2017,30,9
Passing Yards,30,10,241,2018,30,28
Passing Yards,30,11,235,2018,30,8
Passing Yards,30,12,221,2018,30,2
Passing Yards,30,13,217,2017,30,5
Passing Yards,30,14,214,2017,30,15
Passing Yards,30,15,213,2017,30,10
Passing Yards,30,16,200,2017,30,22
Passing Yards,30,17,188,2018,30,23
Passing Yards,30,18,188,2018,30,17
Passing Yards,30,19,179,2018,30,20
Passing Yards,30,20,177,2018,30,2
Passing Yards,30,21,168,2018,30,19
Passing Yards,30,22,168,2018,30,27
Passing Yards,30,23,160,2017,30,31
Passing Yards,30,24,155,2018,30,4
Passing Yards,30,25,154,2017,30,6
Passing Yards,30,26,149,2017,30,28
Passing Yards,30,27,147,2017,30,23
Passing Yards,30,28,138,2017,30,6
Passing Yards,30,29,121,2017,30,2
Passing Yards,30,30,118,2018,30,1
Passing Yards,30,31,113,2017,30,22
Passing Yards Allowed,30,0,141,2018,30,22
Passing Yards Allowed,30,1,143,2017,30,6
Passing Yards Allowed,30,2,143,2018,30,19
Passing Yards Allowed,30,3,160,2017,30,22
Passing Yards Allowed,30,4,171,2018,30,6
Passing Yards Allowed,30,5,172,2017,30,10
Passing Yards Allowed,30,6,178,2017,30,22
Passing Yards Allowed,30,7,178,2018,30,23
Passing Yards Allowed,30,8,188,2017,30,2
Passing Yards Allowed,30,9,199,2018,30,1
Passing Yards Allowed,30,10,200,2018,30,22
Passing Yards Allowed,30,11,211,2018,30,2
Passing Yards Allowed,30,12,213,2018,30,4
Passing Yards Allowed,30,13,216,2017,30,5
Passing Yards Allowed,30,14,221,2018,30,6
Passing Yards Allowed,30,15,253,2017,30,31
Passing Yards Allowed,30,16,254,2018,30,27
Passing Yards Allowed,30,17,266,2018,30,8
Passing Yards Allowed,30,18,267,2018,30,17
Passing Yards Allowed,30,19,268,2017,30,19
Passing Yards Allowed,30,20,270,2017,30,11
Passing Yards Allowed,30,21,275,2017,30,28
Passing Yards Allowed,30,22,280,2017,30,23
Passing Yards Allowed,30,23,281,2017,30,9
Passing Yards Allowed,30,24,282,2017,30,6
Passing Yards Allowed,30,25,291,2017,30,15
Passing Yards Allowed,30,26,298,2018,30,2
Passing Yards Allowed,30,27,302,2018,30,28
Passing Yards Allowed,30,28,307,2018,30,13
Passing Yards Allowed,30,29,345,2017,30,2
Passing Yards Allowed,30,30,354,2017,30,12
Passing Yards Allowed,30,31,355,2018,30,20
Rushing Yards,30,0,205,2018,30,4
Rushing Yards,30,1,190,2018,30,23
Rushing Yards,30,2,166,2017,30,2
Rushing Yards,30,3,153,2017,30,31
Rushing Yards,30,4,152,2017,30,28
Rushing Yards,30,5,143,2018,30,6
Rushing Yards,30,6,134,2017,30,10
Rushing Yards,30,7,133,2018,30,2
Rushing Yards,30,8,128,2018,30,17
Rushing Yards,30,9,127,2017,30,22
Rushing Yards,30,10,113,2017,30,15
Rushing Yards,30,11,111,2017,30,22
Rushing Yards,30,12,102,2017,30,23
Rushing Yards,30,13,101,2018,30,28
Rushing Yards,30,14,93,2018,30,22
Rushing Yards,30,15,91,2018,30,27
Rushing Yards,30,16,87,2018,30,1
Rushing Yards,30,17,85,2018,30,20
Rushing Yards,30,18,79,2018,30,2
Rushing Yards,30,19,77,2017,30,6
Rushing Yards,30,20,74,2017,30,5
Rushing Yards,30,21,72,2018,30,19
Rushing Yards,30,22,69,2018,30,6
Rushing Yards,30,23,63,2018,30,8
Rushing Yards,30,24,62,2017,30,9
Rushing Yards,30,25,62,2018,30,22
Rushing Yards,30,26,61,2017,30,2
Rushing Yards,30,27,61,2018,30,13
Rushing Yards,30,28,60,2017,30,19
Rushing Yards,30,29,56,2017,30,12
Rushing Yards,30,30,53,2017,30,6
Rushing Yards,30,31,47,2017,30,11
Rushing Yards Allowed,30,0,79,2017,30,31
Rushing Yards Allowed,30,1,84,2018,30,2
Rushing Yards Allowed,30,2,85,2018,30,23
Rushing Yards Allowed,30,3,87,2018,30,27
Rushing Yards Allowed,30,4,93,2017,30,23
Rushing Yards Allowed,30,5,95,2018,30,4
Rushing Yards Allowed,30,6,100,2017,30,2
Rushing Yards Allowed,30,7,100,2017,30,15
Rushing Yards Allowed,30,8,100,2018,30,8
Rushing Yards Allowed,30,9,107,2017,30,9
Rushing Yards Allowed,30,10,110,2017,30,19
Rushing Yards Allowed,30,11,112,2017,30,5
Rushing Yards Allowed,30,12,118,2018,30,19
Rushing Yards Allowed,30,13,122,2017,30,11
Rushing Yards Allowed,30,14,125,2017,30,22
Rushing Yards Allowed,30,15,126,2018,30,1
Rushing Yards Allowed,30,16,133,2017,30,28
Rushing Yards Allowed,30,17,135,2018,30,6
Rushing Yards Allowed,30,18,137,2018,30,22
Rushing Yards Allowed,30,19,147,2017,30,6
Rushing Yards Allowed,30,20,149,2017,30,6
Rushing Yards Allowed,30,21,152,2017,30,2
Rushing Yards Allowed,30,22,156,2018,30,20
Rushing Yards Allowed,30,23,156,2018,30,22
Rushing Yards Allowed,30,24,165,2017,30,22
Rushing Yards Allowed,30,25,171,2018,30,13
Rushing Yards Allowed,30,26,173,2018,30,28
Rushing Yards Allowed,30,27,175,2017,30,10
Rushing Yards Allowed,30,28,187,2017,30,12
Rushing Yards Allowed,30,29,207,2018,30,2
Rushing Yards Allowed,30,30,209,2018,30,6
Rushing Yards Allowed,30,31,246,2018,30,17
Total Yards,30,0,418,2017,30,2
Total Yards,30,1,407,2018,30,6
Total Yards,30,2,375,2018,30,6
Total Yards,30,3,364,2018,30,23
Total Yards,30,4,359,2017,30,12
Total Yards,30,5,348,2018,30,4
Total Yards,30,6,343,2018,30,2
Total Yards,30,7,340,2018,30,22
Total Yards,30,8,331,2017,30,10
Total Yards,30,9,327,2018,30,28
Total Yards,30,10,311,2017,30,15
Total Yards,30,11,309,2018,30,13
Total Yards,30,12,308,2017,30,19
Total Yards,30,13,306,2017,30,22
Total Yards,30,14,305,2018,30,17
Total Yards,30,15,303,2017,30,11
Total Yards,30,16,301,2017,30,31
Total Yards,30,17,301,2017,30,28
Total Yards,30,18,295,2018,30,8
Total Yards,30,19,292,2018,30,22
Total Yards,30,20,291,2017,30,5
Total Yards,30,21,269,2017,30,9
Total Yards,30,22,257,2018,30,20
Total Yards,30,23,243,2018,30,2
Total Yards,30,24,240,2017,30,22
Total Yards,30,25,237,2017,30,23
Total Yards,30,26,236,2018,30,27
Total Yards,30,27,213,2018,30,19
Total Yards,30,28,211,2017,30,6
Total Yards,30,29,200,2018,30,1
Total Yards,30,30,198,2017,30,6
Total Yards,30,31,156,2017,30,2
Total Yards Allowed,30,0,233,2018,30,19
Total Yards Allowed,30,1,252,2018,30,23
Total Yards Allowed,30,2,264,2017,30,6
Total Yards Allowed,30,3,265,2018,30,22
Total Yards Allowed,30,4,288,2017,30,2
Total Yards Allowed,30,5,293,2017,30,22
