Category,Team/All_Teams,Place,Player,Record,Year,Team,Opponent
Sacks,30,21,1565,10,2017,30,28
Sacks,30,22,1346,10,2017,30,15
Sacks,30,23,1101,10,2017,30,12
Sacks,30,24,1045,10,2017,30,6
Sacks,30,25,481,10,2017,30,23
Sacks,30,26,1386,10,2017,30,22
Sacks,30,27,1354,10,2018,30,22
Sacks,30,28,1565,10,2018,30,22
Sacks,30,29,169,10,2018,30,28
Sacks,30,30,3833,10,2018,30,28
Sacks,30,31,1386,10,2018,30,8
Sacks,30,32,2145,10,2018,30,8
Sacks,30,33,1161,10,2018,30,23
Sacks,30,34,1565,10,2018,30,23
Sacks,30,35,3801,10,2018,30,22
Sacks,30,36,1712,10,2018,30,6
Sacks,30,37,3874,10,2018,30,6
Sacks,30,38,1354,10,2018,30,17
Sacks,30,39,3833,10,2018,30,19
Sacks,30,40,1354,10,2018,30,4
Sacks,30,41,1354,10,2018,30,2
Sacks,30,42,1565,10,2018,30,27
Sacks,30,43,2145,10,2018,30,27
Sacks,30,44,1045,5,2017,30,22
Sacks,30,45,1565,5,2017,30,22
Sacks,30,46,1386,5,2017,30,6
Sacks,30,47,802,5,2017,30,9
Sacks,30,48,1101,5,2017,30,9
Sacks,30,49,1346,5,2017,30,9
Sacks,30,50,1565,5,2017,30,9
Sacks,30,51,1346,5,2017,30,6
Sacks,30,52,1346,5,2017,30,23
Sacks,30,53,1712,5,2017,30,23
Sacks,30,54,1354,5,2017,30,10
Sacks,30,55,1386,5,2017,30,10
Sacks,30,56,802,5,2017,30,5
Sacks,30,57,1045,5,2017,30,5
Sacks,30,58,1101,5,2017,30,5
Sacks,30,59,1712,5,2017,30,22
Sacks,30,60,1063,5,2018,30,22
Sacks,30,61,1386,5,2018,30,22
Sacks,30,62,1346,5,2018,30,28
Sacks,30,63,1565,5,2018,30,28
Sacks,30,64,1346,5,2018,30,8
Sacks,30,65,1354,5,2018,30,8
Sacks,30,66,1354,5,2018,30,20
Sacks,30,67,1565,5,2018,30,20
Sacks,30,68,1386,5,2018,30,19
Sacks,30,69,1712,5,2018,30,19
Sacks,30,70,1565,5,2018,30,4
Sacks,30,71,1712,5,2018,30,4
Sacks,30,72,1565,5,2018,30,2
Sacks,30,73,1712,5,2018,30,2
Sacks,30,74,1063,5,2018,30,6
Sacks,30,75,1346,5,2018,30,6
Sacks,30,76,1712,5,2018,30,6
Hurries,30,0,1565,4,2017,30,31
Hurries,30,1,1354,4,2018,30,6
Hurries,30,2,1565,3,2017,30,6
Hurries,30,3,1045,3,2017,30,19
Hurries,30,4,1565,3,2017,30,19
Hurries,30,5,1346,3,2017,30,15
Hurries,30,6,1565,3,2017,30,22
Hurries,30,7,1565,3,2018,30,1
Hurries,30,8,1565,3,2018,30,28
Hurries,30,9,1045,2,2017,30,2
Hurries,30,10,1565,2,2017,30,11
Hurries,30,11,1565,2,2017,30,28
Hurries,30,12,1565,2,2017,30,9
Hurries,30,13,1565,2,2017,30,23
Hurries,30,14,1565,2,2017,30,2
Hurries,30,15,1101,2,2017,30,5
Hurries,30,16,1346,2,2017,30,22
Hurries,30,17,1712,2,2017,30,22
Hurries,30,18,1712,2,2018,30,8
Hurries,30,19,1063,2,2018,30,23
Hurries,30,20,2145,2,2018,30,23
Hurries,30,21,1565,2,2018,30,13
Hurries,30,22,1354,2,2018,30,4
Hurries,30,23,1354,2,2018,30,6
Hurries,30,24,1565,2,2018,30,6
Hurries,30,25,802,1,2017,30,22
Hurries,30,26,1045,1,2017,30,22
Hurries,30,27,1346,1,2017,30,22
Hurries,30,28,1712,1,2017,30,22
Hurries,30,29,1354,1,2017,30,2
Hurries,30,30,1712,1,2017,30,2
Hurries,30,31,481,1,2017,30,11
Hurries,30,32,1101,1,2017,30,11
Hurries,30,33,1346,1,2017,30,11
Hurries,30,34,1719,1,2017,30,6
Hurries,30,35,802,1,2017,30,19
Hurries,30,36,1354,1,2017,30,31
Hurries,30,37,1712,1,2017,30,31
Hurries,30,38,802,1,2017,30,28
Hurries,30,39,1045,1,2017,30,28
Hurries,30,40,1063,1,2017,30,28
Hurries,30,41,1101,1,2017,30,28
Hurries,30,42,1354,1,2017,30,28
Hurries,30,43,1045,1,2017,30,15
Hurries,30,44,1510,1,2017,30,15
Hurries,30,45,1045,1,2017,30,9
Hurries,30,46,1346,1,2017,30,12
Hurries,30,47,1565,1,2017,30,12
Hurries,30,48,1063,1,2017,30,6
Hurries,30,49,802,1,2017,30,10
Hurries,30,50,1565,1,2017,30,10
Hurries,30,51,1712,1,2017,30,10
Hurries,30,52,1565,1,2017,30,5
Hurries,30,53,802,1,2017,30,22
Hurries,30,54,1101,1,2017,30,22
Hurries,30,55,1354,1,2017,30,22
Hurries,30,56,1354,1,2018,30,22
Hurries,30,57,754,1,2018,30,1
Hurries,30,58,1712,1,2018,30,1
Hurries,30,59,1565,1,2018,30,8
Hurries,30,60,419,1,2018,30,20
Hurries,30,61,1565,1,2018,30,20
Hurries,30,62,1354,1,2018,30,23
Hurries,30,63,1565,1,2018,30,23
Hurries,30,64,1386,1,2018,30,13
Hurries,30,65,3833,1,2018,30,13
Hurries,30,66,3874,1,2018,30,13
Hurries,30,67,1712,1,2018,30,2
Hurries,30,68,1354,1,2018,30,22
Hurries,30,69,1346,1,2018,30,6
Hurries,30,70,1354,1,2018,30,17
Hurries,30,71,1565,1,2018,30,17
Hurries,30,72,1565,1,2018,30,19
Hurries,30,73,1712,1,2018,30,19
Hurries,30,74,2145,1,2018,30,19
Hurries,30,75,1565,1,2018,30,4
Hurries,30,76,2145,1,2018,30,4
Hurries,30,77,1354,1,2018,30,2
Hurries,30,78,1712,1,2018,30,2
Hurries,30,79,2145,1,2018,30,2
Hurries,30,80,3833,1,2018,30,2
Hurries,30,81,1565,1,2018,30,27
Hurries,30,82,802,1,2018,30,6
Hurries,30,83,1712,1,2018,30,6
Blocked Passes,30,0,1354,3,2018,30,1
Blocked Passes,30,1,1346,2,2017,30,11
Blocked Passes,30,2,1565,2,2017,30,15
Blocked Passes,30,3,1346,1,2017,30,22
Blocked Passes,30,4,1045,1,2017,30,6
Blocked Passes,30,5,1565,1,2017,30,31
Blocked Passes,30,6,1565,1,2017,30,28
Blocked Passes,30,7,1354,1,2017,30,15
Blocked Passes,30,8,1510,1,2017,30,15
Blocked Passes,30,9,1510,1,2017,30,9
Blocked Passes,30,10,802,1,2017,30,12
Blocked Passes,30,11,1346,1,2017,30,12
Blocked Passes,30,12,481,1,2017,30,23
Blocked Passes,30,13,1386,1,2017,30,23
Blocked Passes,30,14,802,1,2017,30,2
Blocked Passes,30,15,1063,1,2017,30,2
Blocked Passes,30,16,1101,1,2017,30,2
Blocked Passes,30,17,1822,1,2017,30,22
Blocked Passes,30,18,3833,1,2018,30,22
Blocked Passes,30,19,1346,1,2018,30,28
Blocked Passes,30,20,1565,1,2018,30,28
Blocked Passes,30,21,2145,1,2018,30,28
Blocked Passes,30,22,1565,1,2018,30,23
Blocked Passes,30,23,3833,1,2018,30,23
Blocked Passes,30,24,1565,1,2018,30,13
Blocked Passes,30,25,1712,1,2018,30,13
Blocked Passes,30,26,1063,1,2018,30,22
Blocked Passes,30,27,2145,1,2018,30,22
Blocked Passes,30,28,3833,1,2018,30,17
Blocked Passes,30,29,1354,1,2018,30,19
Blocked Passes,30,30,1565,1,2018,30,4
Blocked Passes,30,31,1565,1,2018,30,2
Blocked Passes,30,32,1712,1,2018,30,2
Field Goals,30,0,1575,4,2017,30,28
Field Goals,30,1,1575,4,2017,30,15
Field Goals,30,2,1575,4,2018,30,23
Field Goals,30,3,1575,4,2018,30,6
Field Goals,30,4,1575,3,2017,30,6
Field Goals,30,5,1575,3,2017,30,10
Field Goals,30,6,1575,3,2017,30,2
Field Goals,30,7,1575,3,2018,30,22
Field Goals,30,8,1575,3,2018,30,1
Field Goals,30,9,1575,3,2018,30,8
Field Goals,30,10,1575,3,2018,30,4
Field Goals,30,11,1575,3,2018,30,6
Field Goals,30,12,1575,2,2017,30,22
Field Goals,30,13,1575,2,2017,30,11
Field Goals,30,14,1575,2,2017,30,6
Field Goals,30,15,1575,2,2017,30,31
Field Goals,30,16,1575,2,2017,30,9
Field Goals,30,17,1575,2,2017,30,5
Field Goals,30,18,1575,2,2018,30,28
Field Goals,30,19,1575,2,2018,30,20
Field Goals,30,20,1575,2,2018,30,2
Field Goals,30,21,1575,2,2018,30,22
Field Goals,30,22,1575,2,2018,30,19
Field Goals,30,23,1575,2,2018,30,2
Field Goals,30,24,1575,1,2017,30,2
Field Goals,30,25,1575,1,2017,30,19
Field Goals,30,26,1575,1,2017,30,12
Field Goals,30,27,1575,1,2017,30,23
Field Goals,30,28,1575,1,2017,30,22
Field Goals,30,29,1575,1,2018,30,13
Field Goals,30,30,1575,1,2018,30,27
Key Run Blocks,30,0,1217,5,2017,30,22
Key Run Blocks,30,1,1217,5,2017,30,23
Key Run Blocks,30,2,1217,5,2018,30,2
Key Run Blocks,30,3,1217,4,2018,30,1
Key Run Blocks,30,4,3453,4,2018,30,17
Key Run Blocks,30,5,3453,4,2018,30,27
Key Run Blocks,30,6,91,4,2018,30,6
Key Run Blocks,30,7,376,3,2017,30,22
Key Run Blocks,30,8,1217,3,2017,30,11
Key Run Blocks,30,9,1217,3,2017,30,6
Key Run Blocks,30,10,669,3,2017,30,31
Key Run Blocks,30,11,1217,3,2017,30,31
Key Run Blocks,30,12,669,3,2017,30,28
Key Run Blocks,30,13,1217,3,2017,30,15
Key Run Blocks,30,14,91,3,2017,30,23
Key Run Blocks,30,15,91,3,2017,30,10
Key Run Blocks,30,16,1217,3,2017,30,10
Key Run Blocks,30,17,669,3,2017,30,2
Key Run Blocks,30,18,376,3,2017,30,5
Key Run Blocks,30,19,669,3,2017,30,5
Key Run Blocks,30,20,91,3,2017,30,22
Key Run Blocks,30,21,376,3,2017,30,22
Key Run Blocks,30,22,91,3,2018,30,28
Key Run Blocks,30,23,3453,3,2018,30,20
Key Run Blocks,30,24,91,3,2018,30,23
Key Run Blocks,30,25,1217,3,2018,30,23
Key Run Blocks,30,26,376,3,2018,30,22
Key Run Blocks,30,27,376,3,2018,30,19
Key Run Blocks,30,28,376,3,2018,30,27
Key Run Blocks,30,29,669,2,2017,30,22
Key Run Blocks,30,30,376,2,2017,30,2
Key Run Blocks,30,31,669,2,2017,30,2
Key Run Blocks,30,32,1217,2,2017,30,2
Key Run Blocks,30,33,1467,2,2017,30,19
Key Run Blocks,30,34,376,2,2017,30,15
Key Run Blocks,30,35,1467,2,2017,30,15
Key Run Blocks,30,36,91,2,2017,30,9
Key Run Blocks,30,37,669,2,2017,30,9
Key Run Blocks,30,38,376,2,2017,30,23
Key Run Blocks,30,39,376,2,2017,30,10
Key Run Blocks,30,40,376,2,2017,30,2
Key Run Blocks,30,41,669,2,2017,30,22
Key Run Blocks,30,42,91,2,2018,30,22
Key Run Blocks,30,43,91,2,2018,30,1
Key Run Blocks,30,44,1217,2,2018,30,28
Key Run Blocks,30,45,91,2,2018,30,8
Key Run Blocks,30,46,376,2,2018,30,20
Key Run Blocks,30,47,1217,2,2018,30,20
Key Run Blocks,30,48,3453,2,2018,30,23
Key Run Blocks,30,49,91,2,2018,30,13
Key Run Blocks,30,50,376,2,2018,30,13
Key Run Blocks,30,51,1217,2,2018,30,2
Key Run Blocks,30,52,91,2,2018,30,22
Key Run Blocks,30,53,1217,2,2018,30,22
Key Run Blocks,30,54,91,2,2018,30,6
Key Run Blocks,30,55,376,2,2018,30,6
Key Run Blocks,30,56,91,2,2018,30,17
Key Run Blocks,30,57,376,2,2018,30,17
Key Run Blocks,30,58,91,2,2018,30,19
Key Run Blocks,30,59,91,2,2018,30,4
Key Run Blocks,30,60,376,2,2018,30,4
Key Run Blocks,30,61,1217,2,2018,30,4
Key Run Blocks,30,62,3453,2,2018,30,4
Key Run Blocks,30,63,91,2,2018,30,2
Key Run Blocks,30,64,91,2,2018,30,27
Key Run Blocks,30,65,1628,2,2018,30,27
Key Run Blocks,30,66,91,1,2017,30,22
Key Run Blocks,30,67,91,1,2017,30,2
Key Run Blocks,30,68,376,1,2017,30,11
Key Run Blocks,30,69,669,1,2017,30,11
Key Run Blocks,30,70,376,1,2017,30,6
Key Run Blocks,30,71,1467,1,2017,30,6
Key Run Blocks,30,72,91,1,2017,30,31
Key Run Blocks,30,73,376,1,2017,30,31
Key Run Blocks,30,74,91,1,2017,30,28
Key Run Blocks,30,75,376,1,2017,30,28
Key Run Blocks,30,76,1467,1,2017,30,28
Key Run Blocks,30,77,91,1,2017,30,15
Key Run Blocks,30,78,669,1,2017,30,15
Key Run Blocks,30,79,376,1,2017,30,9
Key Run Blocks,30,80,1217,1,2017,30,9
Key Run Blocks,30,81,1467,1,2017,30,9
Key Run Blocks,30,82,669,1,2017,30,12
Key Run Blocks,30,83,1217,1,2017,30,12
Key Run Blocks,30,84,91,1,2017,30,6
Key Run Blocks,30,85,376,1,2017,30,6
Key Run Blocks,30,86,1217,1,2017,30,6
Key Run Blocks,30,87,1467,1,2017,30,6
Key Run Blocks,30,88,1708,1,2017,30,6
Key Run Blocks,30,89,669,1,2017,30,10
Key Run Blocks,30,90,1408,1,2017,30,10
Key Run Blocks,30,91,91,1,2017,30,2
Key Run Blocks,30,92,1217,1,2017,30,2
Key Run Blocks,30,93,91,1,2017,30,5
Key Run Blocks,30,94,1194,1,2017,30,5
Key Run Blocks,30,95,1217,1,2017,30,22
Key Run Blocks,30,96,376,1,2018,30,22
Key Run Blocks,30,97,1628,1,2018,30,22
Key Run Blocks,30,98,3453,1,2018,30,22
Key Run Blocks,30,99,1628,1,2018,30,1
Key Run Opportunities,30,0,1217,11,2018,30,1
Key Run Opportunities,30,1,1217,10,2017,30,31
Key Run Opportunities,30,2,376,9,2017,30,22
Key Run Opportunities,30,3,376,9,2017,30,31
Key Run Opportunities,30,4,376,9,2017,30,10
Key Run Opportunities,30,5,669,8,2017,30,2
Key Run Opportunities,30,6,376,8,2018,30,23
Key Run Opportunities,30,7,91,8,2018,30,6
Key Run Opportunities,30,8,376,8,2018,30,4
Key Run Opportunities,30,9,3453,8,2018,30,27
Key Run Opportunities,30,10,1217,7,2017,30,28
Key Run Opportunities,30,11,376,7,2017,30,15
Key Run Opportunities,30,12,1217,7,2017,30,15
Key Run Opportunities,30,13,376,7,2017,30,23
Key Run Opportunities,30,14,376,7,2017,30,5
Key Run Opportunities,30,15,91,7,2017,30,22
Key Run Opportunities,30,16,3453,7,2018,30,8
Key Run Opportunities,30,17,376,7,2018,30,22
Key Run Opportunities,30,18,376,7,2018,30,19
Key Run Opportunities,30,19,1217,7,2018,30,2
Key Run Opportunities,30,20,91,7,2018,30,6
Key Run Opportunities,30,21,1217,7,2018,30,6
Key Run Opportunities,30,22,669,6,2017,30,22
Key Run Opportunities,30,23,1217,6,2017,30,22
Key Run Opportunities,30,24,376,6,2017,30,2
Key Run Opportunities,30,25,669,6,2017,30,6
Key Run Opportunities,30,26,669,6,2017,30,28
Key Run Opportunities,30,27,669,6,2017,30,5
Key Run Opportunities,30,28,376,6,2017,30,22
Key Run Opportunities,30,29,1217,6,2018,30,23
Key Run Opportunities,30,30,1217,6,2018,30,22
Key Run Opportunities,30,31,1217,6,2018,30,4
Key Run Opportunities,30,32,1628,6,2018,30,4
Key Run Opportunities,30,33,91,6,2018,30,2
Key Run Opportunities,30,34,1217,5,2017,30,6
Key Run Opportunities,30,35,376,5,2017,30,19
Key Run Opportunities,30,36,376,5,2017,30,28
Key Run Opportunities,30,37,91,5,2017,30,15
Key Run Opportunities,30,38,669,5,2017,30,15
Key Run Opportunities,30,39,376,5,2017,30,9
Key Run Opportunities,30,40,91,5,2017,30,23
Key Run Opportunities,30,41,1217,5,2017,30,23
Key Run Opportunities,30,42,1217,5,2017,30,10
Key Run Opportunities,30,43,1217,5,2017,30,2
Key Run Opportunities,30,44,669,5,2017,30,22
Key Run Opportunities,30,45,1217,5,2017,30,22
Key Run Opportunities,30,46,91,5,2018,30,22
Key Run Opportunities,30,47,376,5,2018,30,1
Key Run Opportunities,30,48,3453,5,2018,30,1
Key Run Opportunities,30,49,1217,5,2018,30,28
Key Run Opportunities,30,50,91,5,2018,30,8
Key Run Opportunities,30,51,1628,5,2018,30,23
Key Run Opportunities,30,52,3453,5,2018,30,23
Key Run Opportunities,30,53,91,5,2018,30,13
Key Run Opportunities,30,54,1217,5,2018,30,2
Key Run Opportunities,30,55,1628,5,2018,30,17
Key Run Opportunities,30,56,3453,5,2018,30,17
Key Run Opportunities,30,57,91,5,2018,30,4
Key Run Opportunities,30,58,3453,5,2018,30,4
Key Run Opportunities,30,59,3453,5,2018,30,2
Key Run Opportunities,30,60,91,5,2018,30,27
Key Run Opportunities,30,61,91,4,2017,30,22
Key Run Opportunities,30,62,669,4,2017,30,2
Key Run Opportunities,30,63,669,4,2017,30,11
Key Run Opportunities,30,64,1217,4,2017,30,11
Key Run Opportunities,30,65,91,4,2017,30,19
Key Run Opportunities,30,66,91,4,2017,30,31
Key Run Opportunities,30,67,669,4,2017,30,31
Key Run Opportunities,30,68,1467,4,2017,30,15
Key Run Opportunities,30,69,91,4,2017,30,9
Key Run Opportunities,30,70,669,4,2017,30,12
Key Run Opportunities,30,71,376,4,2017,30,6
Key Run Opportunities,30,72,1217,4,2017,30,6
Key Run Opportunities,30,73,91,4,2017,30,10
Key Run Opportunities,30,74,669,4,2017,30,10
Key Run Opportunities,30,75,1194,4,2017,30,22
Key Run Opportunities,30,76,91,4,2018,30,1
Key Run Opportunities,30,77,91,4,2018,30,28
Key Run Opportunities,30,78,376,4,2018,30,28
Key Run Opportunities,30,79,376,4,2018,30,20
Key Run Opportunities,30,80,3453,4,2018,30,20
Key Run Opportunities,30,81,91,4,2018,30,23
Key Run Opportunities,30,82,1217,4,2018,30,13
Key Run Opportunities,30,83,1217,4,2018,30,6
Key Run Opportunities,30,84,3453,4,2018,30,6
Key Run Opportunities,30,85,376,4,2018,30,2
Key Run Opportunities,30,86,376,4,2018,30,27
Key Run Opportunities,30,87,1628,4,2018,30,27
Key Run Opportunities,30,88,1628,4,2018,30,6
Key Run Opportunities,30,89,376,3,2017,30,11
Key Run Opportunities,30,90,669,3,2017,30,19
Key Run Opportunities,30,91,1217,3,2017,30,19
Key Run Opportunities,30,92,1467,3,2017,30,31
Key Run Opportunities,30,93,91,3,2017,30,28
Key Run Opportunities,30,94,1467,3,2017,30,28
Key Run Opportunities,30,95,669,3,2017,30,9
Key Run Opportunities,30,96,91,3,2017,30,12
Key Run Opportunities,30,97,91,3,2017,30,6
Key Run Opportunities,30,98,91,3,2017,30,2
Key Run Opportunities,30,99,376,3,2017,30,2
Pancake Blocks,30,0,376,2,2017,30,22
Pancake Blocks,30,1,376,2,2017,30,5
Pancake Blocks,30,2,91,2,2018,30,4
Pancake Blocks,30,3,1217,1,2017,30,22
Pancake Blocks,30,4,91,1,2017,30,19
Pancake Blocks,30,5,91,1,2017,30,23
Pancake Blocks,30,6,1217,1,2017,30,23
Pancake Blocks,30,7,91,1,2017,30,10
Pancake Blocks,30,8,1217,1,2017,30,10
Pancake Blocks,30,9,376,1,2017,30,2
Pancake Blocks,30,10,376,1,2018,30,22
Pancake Blocks,30,11,91,1,2018,30,28
Pancake Blocks,30,12,91,1,2018,30,23
Pancake Blocks,30,13,91,1,2018,30,22
Pancake Blocks,30,14,376,1,2018,30,22
Pancake Blocks,30,15,1217,1,2018,30,22
Pancake Blocks,30,16,91,1,2018,30,6
Pancake Blocks,30,17,1217,1,2018,30,4
Pancake Blocks,30,18,3453,1,2018,30,4
Pancake Blocks,30,19,91,1,2018,30,6
Pancake Blocks,30,20,1217,1,2018,30,6
Passes Defensed,30,0,1161,3,2017,30,19
Passes Defensed,30,1,658,3,2018,30,1
Passes Defensed,30,2,658,2,2017,30,11
Passes Defensed,30,3,1386,2,2017,30,6
Passes Defensed,30,4,1719,2,2017,30,6
Passes Defensed,30,5,481,2,2017,30,31
Passes Defensed,30,6,1386,2,2017,30,15
Passes Defensed,30,7,169,2,2017,30,9
Passes Defensed,30,8,169,2,2017,30,12
Passes Defensed,30,9,1386,2,2017,30,6
Passes Defensed,30,10,1303,2,2017,30,22
Passes Defensed,30,11,1719,2,2017,30,22
Passes Defensed,30,12,1161,2,2018,30,1
Passes Defensed,30,13,1303,2,2018,30,23
Passes Defensed,30,14,3874,2,2018,30,13
Passes Defensed,30,15,658,2,2018,30,6
Passes Defensed,30,16,3874,2,2018,30,4
Passes Defensed,30,17,1386,2,2018,30,2
Passes Defensed,30,18,1719,2,2018,30,2
Passes Defensed,30,19,658,1,2017,30,22
Passes Defensed,30,20,802,1,2017,30,22
Passes Defensed,30,21,1161,1,2017,30,22
Passes Defensed,30,22,1305,1,2017,30,22
Passes Defensed,30,23,1719,1,2017,30,22
Passes Defensed,30,24,169,1,2017,30,2
Passes Defensed,30,25,481,1,2017,30,11
Passes Defensed,30,26,802,1,2017,30,11
Passes Defensed,30,27,1303,1,2017,30,11
Passes Defensed,30,28,1386,1,2017,30,11
Passes Defensed,30,29,1822,1,2017,30,11
Passes Defensed,30,30,3164,1,2017,30,11
Passes Defensed,30,31,169,1,2017,30,6
Passes Defensed,30,32,658,1,2017,30,6
Passes Defensed,30,33,481,1,2017,30,19
Passes Defensed,30,34,1386,1,2017,30,19
Passes Defensed,30,35,1719,1,2017,30,19
Passes Defensed,30,36,3164,1,2017,30,19
Passes Defensed,30,37,802,1,2017,30,28
Passes Defensed,30,38,1719,1,2017,30,28
Passes Defensed,30,39,1822,1,2017,30,28
Passes Defensed,30,40,169,1,2017,30,15
Passes Defensed,30,41,1161,1,2017,30,15
Passes Defensed,30,42,1303,1,2017,30,9
Passes Defensed,30,43,802,1,2017,30,12
Passes Defensed,30,44,1303,1,2017,30,12
Passes Defensed,30,45,1386,1,2017,30,12
Passes Defensed,30,46,1719,1,2017,30,6
Passes Defensed,30,47,481,1,2017,30,23
Passes Defensed,30,48,1161,1,2017,30,23
Passes Defensed,30,49,3164,1,2017,30,23
Passes Defensed,30,50,1161,1,2017,30,10
Passes Defensed,30,51,1386,1,2017,30,10
Passes Defensed,30,52,1719,1,2017,30,10
Passes Defensed,30,53,658,1,2017,30,2
Passes Defensed,30,54,802,1,2017,30,2
Passes Defensed,30,55,1161,1,2017,30,2
Passes Defensed,30,56,1303,1,2017,30,2
Passes Defensed,30,57,1305,1,2017,30,2
Passes Defensed,30,58,1161,1,2017,30,5
Passes Defensed,30,59,1305,1,2017,30,5
Passes Defensed,30,60,1386,1,2017,30,5
Passes Defensed,30,61,658,1,2017,30,22
Passes Defensed,30,62,1386,1,2017,30,22
Passes Defensed,30,63,1822,1,2017,30,22
Passes Defensed,30,64,3164,1,2017,30,22
Passes Defensed,30,65,1161,1,2018,30,22
Passes Defensed,30,66,1303,1,2018,30,22
Passes Defensed,30,67,1386,1,2018,30,22
Passes Defensed,30,68,1303,1,2018,30,1
Passes Defensed,30,69,1386,1,2018,30,1
Passes Defensed,30,70,1712,1,2018,30,1
Passes Defensed,30,71,2145,1,2018,30,1
Passes Defensed,30,72,658,1,2018,30,28
Passes Defensed,30,73,1386,1,2018,30,28
Passes Defensed,30,74,1565,1,2018,30,28
Passes Defensed,30,75,658,1,2018,30,8
Passes Defensed,30,76,1386,1,2018,30,8
Passes Defensed,30,77,1565,1,2018,30,8
Passes Defensed,30,78,1719,1,2018,30,8
Passes Defensed,30,79,419,1,2018,30,20
Passes Defensed,30,80,1719,1,2018,30,20
Passes Defensed,30,81,3164,1,2018,30,20
Passes Defensed,30,82,169,1,2018,30,23
Passes Defensed,30,83,1161,1,2018,30,23
Passes Defensed,30,84,1386,1,2018,30,23
Passes Defensed,30,85,2269,1,2018,30,23
Passes Defensed,30,86,514,1,2018,30,13
Passes Defensed,30,87,1386,1,2018,30,13
Passes Defensed,30,88,1303,1,2018,30,2
Passes Defensed,30,89,658,1,2018,30,22
Passes Defensed,30,90,3164,1,2018,30,22
Passes Defensed,30,91,1386,1,2018,30,6
Passes Defensed,30,92,3874,1,2018,30,6
Passes Defensed,30,93,419,1,2018,30,17
Passes Defensed,30,94,658,1,2018,30,19
Passes Defensed,30,95,1161,1,2018,30,19
Passes Defensed,30,96,1303,1,2018,30,19
Passes Defensed,30,97,1386,1,2018,30,19
Passes Defensed,30,98,169,1,2018,30,4
Passes Defensed,30,99,1161,1,2018,30,4
Punt Return Yards,30,0,139,69,2017,30,15
Punt Return Yards,30,1,139,48,2017,30,11
Punt Return Yards,30,2,139,32,2018,30,6
Punt Return Yards,30,3,139,28,2017,30,22
Punt Return Yards,30,4,139,28,2018,30,22
Punt Return Yards,30,5,139,28,2018,30,23
Punt Return Yards,30,6,139,27,2017,30,31
Punt Return Yards,30,7,139,26,2018,30,20
Punt Return Yards,30,8,139,25,2017,30,19
Punt Return Yards,30,9,139,24,2017,30,23
Punt Return Yards,30,10,139,23,2017,30,28
Punt Return Yards,30,11,139,22,2018,30,1
Punt Return Yards,30,12,139,21,2017,30,6
Punt Return Yards,30,13,139,19,2017,30,6
Punt Return Yards,30,14,139,18,2018,30,8
Punt Return Yards,30,15,169,17,2017,30,5
Punt Return Yards,30,16,139,16,2018,30,2
Punt Return Yards,30,17,139,15,2018,30,4
Punt Return Yards,30,18,139,14,2018,30,27
Punt Return Yards,30,19,139,13,2018,30,2
Punt Return Yards,30,20,139,10,2018,30,28
Punt Return Yards,30,21,139,10,2018,30,22
Punt Return Yards,30,22,139,9,2018,30,6
Punt Return Yards,30,23,139,7,2017,30,12
Punt Return Yards,30,24,139,7,2017,30,2
Punt Return Yards,30,25,139,7,2018,30,13
Punt Return Yards,30,26,139,6,2017,30,2
Punt Return Yards,30,27,139,3,2017,30,10
Punt Return Yards,30,28,139,3,2018,30,19
Punt Return Yards,30,29,169,1,2017,30,22
Kickoff Return Yards,30,0,1303,216,2018,30,13
Kickoff Return Yards,30,1,1303,191,2018,30,22
Kickoff Return Yards,30,2,1303,160,2018,30,22
Kickoff Return Yards,30,3,1303,100,2017,30,12
Kickoff Return Yards,30,4,1303,90,2018,30,17
Kickoff Return Yards,30,5,1303,89,2017,30,5
Kickoff Return Yards,30,6,1303,81,2018,30,27
Kickoff Return Yards,30,7,1303,79,2018,30,8
Kickoff Return Yards,30,8,1303,77,2018,30,20
Kickoff Return Yards,30,9,1303,74,2018,30,6
Kickoff Return Yards,30,10,1303,67,2018,30,23
Kickoff Return Yards,30,11,1303,61,2017,30,11
Kickoff Return Yards,30,12,1303,56,2017,30,22
Kickoff Return Yards,30,13,1303,52,2017,30,15
Kickoff Return Yards,30,14,1303,50,2017,30,2
Kickoff Return Yards,30,15,1303,47,2018,30,28
Kickoff Return Yards,30,16,1303,43,2018,30,2
Kickoff Return Yards,30,17,1303,42,2017,30,22
Kickoff Return Yards,30,18,1303,40,2017,30,23
Kickoff Return Yards,30,19,1303,35,2017,30,6
